dep_name,timestamp,cr_timestamp,time_window,container_name,cpu_use,mem_use
workerdb-665c87bb99-wlfp7,2024-12-10T00:46:22Z,2024-12-10T00:46:27Z,14.999s,workerdb,7133n,27404Ki
workerroll-dbdf6dcd4-hzfdp,2024-12-10T00:46:22Z,2024-12-10T00:46:27Z,14.999s,workerroll,0,20604Ki
cassdb01-cassandra-0,2024-12-10T00:46:22Z,2024-12-10T00:46:32Z,15.004s,cassandra,402525386n,1982004Ki
cassdb01-cassandra-1,2024-12-10T00:46:22Z,2024-12-10T00:46:32Z,14.999s,cassandra,275389979n,1741264Ki
cassdb01-cassandra-2,2024-12-10T00:46:22Z,2024-12-10T00:46:32Z,14.995s,cassandra,360059973n,1772256Ki
rabbitmq-5b7c5c8594-46pgb,2024-12-10T00:46:22Z,2024-12-10T00:46:32Z,14.995s,rabbitmq,2580640n,152316Ki
rabbitmq-5b7c5c8594-5znq2,2024-12-10T00:46:22Z,2024-12-10T00:46:32Z,15.001s,rabbitmq,2613512n,164300Ki
rabbitmq-5b7c5c8594-8fztx,2024-12-10T00:46:22Z,2024-12-10T00:46:32Z,14.998s,rabbitmq,3222189n,159364Ki
rabbitmq-5b7c5c8594-97cgd,2024-12-10T00:46:22Z,2024-12-10T00:46:32Z,14.999s,rabbitmq,11843816n,172324Ki
rabbitmq-5b7c5c8594-g6m5z,2024-12-10T00:46:22Z,2024-12-10T00:46:32Z,14.995s,rabbitmq,2526388n,159912Ki
rabbitmq-5b7c5c8594-ldjs4,2024-12-10T00:46:22Z,2024-12-10T00:46:32Z,14.998s,rabbitmq,2343625n,154856Ki
rabbitmq-5b7c5c8594-lvhsg,2024-12-10T00:46:22Z,2024-12-10T00:46:32Z,14.998s,rabbitmq,2365175n,157372Ki
rabbitmq-5b7c5c8594-plk7b,2024-12-10T00:46:22Z,2024-12-10T00:46:32Z,14.996s,rabbitmq,76237389n,324920Ki
rabbitmq-5b7c5c8594-rls7p,2024-12-10T00:46:22Z,2024-12-10T00:46:32Z,14.999s,rabbitmq,2572631n,160340Ki
rabbitmq-5b7c5c8594-vxb5r,2024-12-10T00:46:22Z,2024-12-10T00:46:32Z,15.001s,rabbitmq,2430651n,162264Ki
rest-6db8bbcfc6-b7rll,2024-12-10T00:46:22Z,2024-12-10T00:46:32Z,14.995s,master,32263747n,31180Ki
rest-6db8bbcfc6-c29h4,2024-12-10T00:46:22Z,2024-12-10T00:46:32Z,14.995s,master,31990936n,31104Ki
rest-6db8bbcfc6-c7blv,2024-12-10T00:46:22Z,2024-12-10T00:46:32Z,14.999s,master,32781518n,31076Ki
rest-6db8bbcfc6-hnxr5,2024-12-10T00:46:22Z,2024-12-10T00:46:32Z,14.999s,master,32804626n,29248Ki
rest-6db8bbcfc6-pkcpj,2024-12-10T00:46:22Z,2024-12-10T00:46:32Z,14.999s,master,31732075n,29056Ki
rest-6db8bbcfc6-vr428,2024-12-10T00:46:22Z,2024-12-10T00:46:32Z,14.997s,master,32218463n,31112Ki
workerchar-67cfcffdf5-6mtkn,2024-12-10T00:46:22Z,2024-12-10T00:46:32Z,15.004s,workerchar,31516322n,22124Ki
workerchar-67cfcffdf5-hbsbk,2024-12-10T00:46:22Z,2024-12-10T00:46:32Z,14.999s,workerchar,80130542n,22156Ki
workerchar-67cfcffdf5-zmncl,2024-12-10T00:46:22Z,2024-12-10T00:46:32Z,14.995s,workerchar,77457752n,22116Ki
workerdb-665c87bb99-d25hj,2024-12-10T00:46:22Z,2024-12-10T00:46:32Z,14.998s,workerdb,82323969n,26680Ki
workerdb-665c87bb99-ksfzw,2024-12-10T00:46:22Z,2024-12-10T00:46:32Z,14.998s,workerdb,79055040n,26680Ki
workerdb-665c87bb99-pf9rw,2024-12-10T00:46:22Z,2024-12-10T00:46:32Z,15s,workerdb,78958646n,28524Ki
workerdb-665c87bb99-wlfp7,2024-12-10T00:46:22Z,2024-12-10T00:46:32Z,14.999s,workerdb,7133n,27404Ki
workerroll-dbdf6dcd4-hzfdp,2024-12-10T00:46:22Z,2024-12-10T00:46:32Z,14.999s,workerroll,0,20604Ki
cassdb01-cassandra-0,2024-12-10T00:46:34Z,2024-12-10T00:46:37Z,12.266s,cassandra,207596950n,1982008Ki
cassdb01-cassandra-1,2024-12-10T00:46:34Z,2024-12-10T00:46:37Z,12.272s,cassandra,329246471n,1741356Ki
cassdb01-cassandra-2,2024-12-10T00:46:34Z,2024-12-10T00:46:37Z,12.27s,cassandra,390171646n,1772420Ki
rabbitmq-5b7c5c8594-46pgb,2024-12-10T00:46:34Z,2024-12-10T00:46:37Z,12.27s,rabbitmq,2935753n,152316Ki
rabbitmq-5b7c5c8594-5znq2,2024-12-10T00:46:34Z,2024-12-10T00:46:37Z,12.266s,rabbitmq,3210573n,164280Ki
rabbitmq-5b7c5c8594-8fztx,2024-12-10T00:46:34Z,2024-12-10T00:46:37Z,12.271s,rabbitmq,3112916n,159388Ki
rabbitmq-5b7c5c8594-97cgd,2024-12-10T00:46:34Z,2024-12-10T00:46:37Z,12.267s,rabbitmq,11721407n,173016Ki
rabbitmq-5b7c5c8594-g6m5z,2024-12-10T00:46:34Z,2024-12-10T00:46:37Z,12.27s,rabbitmq,3071964n,159916Ki
rabbitmq-5b7c5c8594-ldjs4,2024-12-10T00:46:34Z,2024-12-10T00:46:37Z,12.267s,rabbitmq,3119915n,154856Ki
rabbitmq-5b7c5c8594-lvhsg,2024-12-10T00:46:34Z,2024-12-10T00:46:37Z,12.268s,rabbitmq,2908363n,157392Ki
rabbitmq-5b7c5c8594-plk7b,2024-12-10T00:46:34Z,2024-12-10T00:46:37Z,12.269s,rabbitmq,78464455n,317448Ki
rabbitmq-5b7c5c8594-rls7p,2024-12-10T00:46:34Z,2024-12-10T00:46:37Z,12.269s,rabbitmq,3055424n,160400Ki
rabbitmq-5b7c5c8594-vxb5r,2024-12-10T00:46:34Z,2024-12-10T00:46:37Z,12.269s,rabbitmq,3050273n,162264Ki
rest-6db8bbcfc6-b7rll,2024-12-10T00:46:34Z,2024-12-10T00:46:37Z,12.269s,master,32039318n,31212Ki
rest-6db8bbcfc6-c29h4,2024-12-10T00:46:34Z,2024-12-10T00:46:37Z,12.271s,master,31531374n,31144Ki
rest-6db8bbcfc6-c7blv,2024-12-10T00:46:34Z,2024-12-10T00:46:37Z,12.267s,master,32157626n,31076Ki
rest-6db8bbcfc6-hnxr5,2024-12-10T00:46:34Z,2024-12-10T00:46:37Z,12.269s,master,32882565n,29248Ki
rest-6db8bbcfc6-pkcpj,2024-12-10T00:46:34Z,2024-12-10T00:46:37Z,12.267s,master,30399698n,29060Ki
rest-6db8bbcfc6-vr428,2024-12-10T00:46:34Z,2024-12-10T00:46:37Z,12.269s,master,31569883n,31096Ki
workerchar-67cfcffdf5-6mtkn,2024-12-10T00:46:34Z,2024-12-10T00:46:37Z,12.266s,workerchar,31188741n,22124Ki
workerchar-67cfcffdf5-hbsbk,2024-12-10T00:46:34Z,2024-12-10T00:46:37Z,12.269s,workerchar,76625055n,22156Ki
workerchar-67cfcffdf5-zmncl,2024-12-10T00:46:34Z,2024-12-10T00:46:37Z,12.272s,workerchar,74638453n,22116Ki
workerdb-665c87bb99-d25hj,2024-12-10T00:46:34Z,2024-12-10T00:46:37Z,12.269s,workerdb,79365759n,26680Ki
workerdb-665c87bb99-ksfzw,2024-12-10T00:46:34Z,2024-12-10T00:46:37Z,12.269s,workerdb,76399372n,26680Ki
workerdb-665c87bb99-pf9rw,2024-12-10T00:46:34Z,2024-12-10T00:46:37Z,12.269s,workerdb,75552538n,28524Ki
workerdb-665c87bb99-wlfp7,2024-12-10T00:46:34Z,2024-12-10T00:46:37Z,12.269s,workerdb,34175n,27404Ki
workerroll-dbdf6dcd4-hzfdp,2024-12-10T00:46:34Z,2024-12-10T00:46:37Z,12.268s,workerroll,70793n,20604Ki
cassdb01-cassandra-0,2024-12-10T00:46:34Z,2024-12-10T00:46:42Z,12.266s,cassandra,207596950n,1982008Ki
cassdb01-cassandra-1,2024-12-10T00:46:34Z,2024-12-10T00:46:42Z,12.272s,cassandra,329246471n,1741356Ki
cassdb01-cassandra-2,2024-12-10T00:46:34Z,2024-12-10T00:46:42Z,12.27s,cassandra,390171646n,1772420Ki
rabbitmq-5b7c5c8594-46pgb,2024-12-10T00:46:34Z,2024-12-10T00:46:42Z,12.27s,rabbitmq,2935753n,152316Ki
rabbitmq-5b7c5c8594-5znq2,2024-12-10T00:46:34Z,2024-12-10T00:46:42Z,12.266s,rabbitmq,3210573n,164280Ki
rabbitmq-5b7c5c8594-8fztx,2024-12-10T00:46:34Z,2024-12-10T00:46:42Z,12.271s,rabbitmq,3112916n,159388Ki
rabbitmq-5b7c5c8594-97cgd,2024-12-10T00:46:34Z,2024-12-10T00:46:42Z,12.267s,rabbitmq,11721407n,173016Ki
rabbitmq-5b7c5c8594-g6m5z,2024-12-10T00:46:34Z,2024-12-10T00:46:42Z,12.27s,rabbitmq,3071964n,159916Ki
rabbitmq-5b7c5c8594-ldjs4,2024-12-10T00:46:34Z,2024-12-10T00:46:42Z,12.267s,rabbitmq,3119915n,154856Ki
rabbitmq-5b7c5c8594-lvhsg,2024-12-10T00:46:34Z,2024-12-10T00:46:42Z,12.268s,rabbitmq,2908363n,157392Ki
rabbitmq-5b7c5c8594-plk7b,2024-12-10T00:46:34Z,2024-12-10T00:46:42Z,12.269s,rabbitmq,78464455n,317448Ki
rabbitmq-5b7c5c8594-rls7p,2024-12-10T00:46:34Z,2024-12-10T00:46:42Z,12.269s,rabbitmq,3055424n,160400Ki
rabbitmq-5b7c5c8594-vxb5r,2024-12-10T00:46:34Z,2024-12-10T00:46:42Z,12.269s,rabbitmq,3050273n,162264Ki
rest-6db8bbcfc6-b7rll,2024-12-10T00:46:34Z,2024-12-10T00:46:42Z,12.269s,master,32039318n,31212Ki
rest-6db8bbcfc6-c29h4,2024-12-10T00:46:34Z,2024-12-10T00:46:42Z,12.271s,master,31531374n,31144Ki
rest-6db8bbcfc6-c7blv,2024-12-10T00:46:34Z,2024-12-10T00:46:42Z,12.267s,master,32157626n,31076Ki
rest-6db8bbcfc6-hnxr5,2024-12-10T00:46:34Z,2024-12-10T00:46:42Z,12.269s,master,32882565n,29248Ki
rest-6db8bbcfc6-pkcpj,2024-12-10T00:46:34Z,2024-12-10T00:46:42Z,12.267s,master,30399698n,29060Ki
rest-6db8bbcfc6-vr428,2024-12-10T00:46:34Z,2024-12-10T00:46:42Z,12.269s,master,31569883n,31096Ki
workerchar-67cfcffdf5-6mtkn,2024-12-10T00:46:34Z,2024-12-10T00:46:42Z,12.266s,workerchar,31188741n,22124Ki
workerchar-67cfcffdf5-hbsbk,2024-12-10T00:46:34Z,2024-12-10T00:46:42Z,12.269s,workerchar,76625055n,22156Ki
workerchar-67cfcffdf5-zmncl,2024-12-10T00:46:34Z,2024-12-10T00:46:42Z,12.272s,workerchar,74638453n,22116Ki
workerdb-665c87bb99-d25hj,2024-12-10T00:46:34Z,2024-12-10T00:46:42Z,12.269s,workerdb,79365759n,26680Ki
workerdb-665c87bb99-ksfzw,2024-12-10T00:46:34Z,2024-12-10T00:46:42Z,12.269s,workerdb,76399372n,26680Ki
workerdb-665c87bb99-pf9rw,2024-12-10T00:46:34Z,2024-12-10T00:46:42Z,12.269s,workerdb,75552538n,28524Ki
workerdb-665c87bb99-wlfp7,2024-12-10T00:46:34Z,2024-12-10T00:46:42Z,12.269s,workerdb,34175n,27404Ki
workerroll-dbdf6dcd4-hzfdp,2024-12-10T00:46:34Z,2024-12-10T00:46:42Z,12.268s,workerroll,70793n,20604Ki
cassdb01-cassandra-0,2024-12-10T00:46:34Z,2024-12-10T00:46:47Z,12.266s,cassandra,207596950n,1982008Ki
cassdb01-cassandra-1,2024-12-10T00:46:34Z,2024-12-10T00:46:47Z,12.272s,cassandra,329246471n,1741356Ki
cassdb01-cassandra-2,2024-12-10T00:46:34Z,2024-12-10T00:46:47Z,12.27s,cassandra,390171646n,1772420Ki
rabbitmq-5b7c5c8594-46pgb,2024-12-10T00:46:34Z,2024-12-10T00:46:47Z,12.27s,rabbitmq,2935753n,152316Ki
rabbitmq-5b7c5c8594-5znq2,2024-12-10T00:46:34Z,2024-12-10T00:46:47Z,12.266s,rabbitmq,3210573n,164280Ki
rabbitmq-5b7c5c8594-8fztx,2024-12-10T00:46:34Z,2024-12-10T00:46:47Z,12.271s,rabbitmq,3112916n,159388Ki
rabbitmq-5b7c5c8594-97cgd,2024-12-10T00:46:34Z,2024-12-10T00:46:47Z,12.267s,rabbitmq,11721407n,173016Ki
rabbitmq-5b7c5c8594-g6m5z,2024-12-10T00:46:34Z,2024-12-10T00:46:47Z,12.27s,rabbitmq,3071964n,159916Ki
rabbitmq-5b7c5c8594-ldjs4,2024-12-10T00:46:34Z,2024-12-10T00:46:47Z,12.267s,rabbitmq,3119915n,154856Ki
rabbitmq-5b7c5c8594-lvhsg,2024-12-10T00:46:34Z,2024-12-10T00:46:47Z,12.268s,rabbitmq,2908363n,157392Ki
rabbitmq-5b7c5c8594-plk7b,2024-12-10T00:46:34Z,2024-12-10T00:46:47Z,12.269s,rabbitmq,78464455n,317448Ki
rabbitmq-5b7c5c8594-rls7p,2024-12-10T00:46:34Z,2024-12-10T00:46:47Z,12.269s,rabbitmq,3055424n,160400Ki
rabbitmq-5b7c5c8594-vxb5r,2024-12-10T00:46:34Z,2024-12-10T00:46:47Z,12.269s,rabbitmq,3050273n,162264Ki
rest-6db8bbcfc6-b7rll,2024-12-10T00:46:34Z,2024-12-10T00:46:47Z,12.269s,master,32039318n,31212Ki
rest-6db8bbcfc6-c29h4,2024-12-10T00:46:34Z,2024-12-10T00:46:47Z,12.271s,master,31531374n,31144Ki
rest-6db8bbcfc6-c7blv,2024-12-10T00:46:34Z,2024-12-10T00:46:47Z,12.267s,master,32157626n,31076Ki
rest-6db8bbcfc6-hnxr5,2024-12-10T00:46:34Z,2024-12-10T00:46:47Z,12.269s,master,32882565n,29248Ki
rest-6db8bbcfc6-pkcpj,2024-12-10T00:46:34Z,2024-12-10T00:46:47Z,12.267s,master,30399698n,29060Ki
rest-6db8bbcfc6-vr428,2024-12-10T00:46:34Z,2024-12-10T00:46:47Z,12.269s,master,31569883n,31096Ki
workerchar-67cfcffdf5-6mtkn,2024-12-10T00:46:34Z,2024-12-10T00:46:47Z,12.266s,workerchar,31188741n,22124Ki
workerchar-67cfcffdf5-hbsbk,2024-12-10T00:46:34Z,2024-12-10T00:46:47Z,12.269s,workerchar,76625055n,22156Ki
workerchar-67cfcffdf5-zmncl,2024-12-10T00:46:34Z,2024-12-10T00:46:47Z,12.272s,workerchar,74638453n,22116Ki
workerdb-665c87bb99-d25hj,2024-12-10T00:46:34Z,2024-12-10T00:46:47Z,12.269s,workerdb,79365759n,26680Ki
workerdb-665c87bb99-ksfzw,2024-12-10T00:46:34Z,2024-12-10T00:46:47Z,12.269s,workerdb,76399372n,26680Ki
workerdb-665c87bb99-pf9rw,2024-12-10T00:46:34Z,2024-12-10T00:46:47Z,12.269s,workerdb,75552538n,28524Ki
workerdb-665c87bb99-wlfp7,2024-12-10T00:46:34Z,2024-12-10T00:46:47Z,12.269s,workerdb,34175n,27404Ki
workerroll-dbdf6dcd4-hzfdp,2024-12-10T00:46:34Z,2024-12-10T00:46:47Z,12.268s,workerroll,70793n,20604Ki
cassdb01-cassandra-0,2024-12-10T00:46:49Z,2024-12-10T00:46:50Z,15.004s,cassandra,301833284n,1981900Ki
cassdb01-cassandra-1,2024-12-10T00:46:49Z,2024-12-10T00:46:50Z,15.001s,cassandra,200079674n,1741364Ki
cassdb01-cassandra-2,2024-12-10T00:46:49Z,2024-12-10T00:46:50Z,15.004s,cassandra,206437436n,1772492Ki
rabbitmq-5b7c5c8594-46pgb,2024-12-10T00:46:49Z,2024-12-10T00:46:50Z,15.004s,rabbitmq,2346600n,152324Ki
rabbitmq-5b7c5c8594-5znq2,2024-12-10T00:46:49Z,2024-12-10T00:46:50Z,15.002s,rabbitmq,2466171n,164136Ki
rabbitmq-5b7c5c8594-8fztx,2024-12-10T00:46:49Z,2024-12-10T00:46:50Z,15.005s,rabbitmq,2333668n,159464Ki
rabbitmq-5b7c5c8594-97cgd,2024-12-10T00:46:49Z,2024-12-10T00:46:50Z,15.006s,rabbitmq,2776309n,170376Ki
rabbitmq-5b7c5c8594-g6m5z,2024-12-10T00:46:49Z,2024-12-10T00:46:50Z,15.004s,rabbitmq,2611183n,160052Ki
rabbitmq-5b7c5c8594-ldjs4,2024-12-10T00:46:49Z,2024-12-10T00:46:50Z,15.007s,rabbitmq,2579329n,154864Ki
rabbitmq-5b7c5c8594-lvhsg,2024-12-10T00:46:49Z,2024-12-10T00:46:50Z,15.005s,rabbitmq,2358193n,157420Ki
rabbitmq-5b7c5c8594-plk7b,2024-12-10T00:46:49Z,2024-12-10T00:46:50Z,15.004s,rabbitmq,8346201n,324092Ki
rabbitmq-5b7c5c8594-rls7p,2024-12-10T00:46:49Z,2024-12-10T00:46:50Z,15.002s,rabbitmq,2382808n,160428Ki
rabbitmq-5b7c5c8594-vxb5r,2024-12-10T00:46:49Z,2024-12-10T00:46:50Z,15.005s,rabbitmq,2463285n,162264Ki
rest-6db8bbcfc6-b7rll,2024-12-10T00:46:49Z,2024-12-10T00:46:50Z,15.006s,master,348793n,31204Ki
rest-6db8bbcfc6-c29h4,2024-12-10T00:46:49Z,2024-12-10T00:46:50Z,15.006s,master,366866n,31136Ki
rest-6db8bbcfc6-c7blv,2024-12-10T00:46:49Z,2024-12-10T00:46:50Z,15.006s,master,346328n,31068Ki
rest-6db8bbcfc6-hnxr5,2024-12-10T00:46:49Z,2024-12-10T00:46:50Z,15.002s,master,311811n,29240Ki
rest-6db8bbcfc6-pkcpj,2024-12-10T00:46:49Z,2024-12-10T00:46:50Z,15.003s,master,307558n,29052Ki
rest-6db8bbcfc6-vr428,2024-12-10T00:46:49Z,2024-12-10T00:46:50Z,15.005s,master,307124n,31092Ki
workerchar-67cfcffdf5-6mtkn,2024-12-10T00:46:49Z,2024-12-10T00:46:50Z,15.004s,workerchar,0,22124Ki
workerchar-67cfcffdf5-hbsbk,2024-12-10T00:46:49Z,2024-12-10T00:46:50Z,15.003s,workerchar,0,22156Ki
workerchar-67cfcffdf5-zmncl,2024-12-10T00:46:49Z,2024-12-10T00:46:50Z,15.002s,workerchar,0,22116Ki
workerdb-665c87bb99-d25hj,2024-12-10T00:46:49Z,2024-12-10T00:46:50Z,15.004s,workerdb,3599n,26680Ki
workerdb-665c87bb99-ksfzw,2024-12-10T00:46:49Z,2024-12-10T00:46:50Z,15.004s,workerdb,42508n,26680Ki
workerdb-665c87bb99-pf9rw,2024-12-10T00:46:49Z,2024-12-10T00:46:50Z,15.003s,workerdb,45537n,28524Ki
workerdb-665c87bb99-wlfp7,2024-12-10T00:46:49Z,2024-12-10T00:46:50Z,15.005s,workerdb,78240n,27404Ki
workerroll-dbdf6dcd4-hzfdp,2024-12-10T00:46:49Z,2024-12-10T00:46:50Z,15.004s,workerroll,0,20604Ki
cassdb01-cassandra-0,2024-12-10T00:46:49Z,2024-12-10T00:46:55Z,15.004s,cassandra,301833284n,1981900Ki
cassdb01-cassandra-1,2024-12-10T00:46:49Z,2024-12-10T00:46:55Z,15.001s,cassandra,200079674n,1741364Ki
cassdb01-cassandra-2,2024-12-10T00:46:49Z,2024-12-10T00:46:55Z,15.004s,cassandra,206437436n,1772492Ki
rabbitmq-5b7c5c8594-46pgb,2024-12-10T00:46:49Z,2024-12-10T00:46:55Z,15.004s,rabbitmq,2346600n,152324Ki
rabbitmq-5b7c5c8594-5znq2,2024-12-10T00:46:49Z,2024-12-10T00:46:55Z,15.002s,rabbitmq,2466171n,164136Ki
rabbitmq-5b7c5c8594-8fztx,2024-12-10T00:46:49Z,2024-12-10T00:46:55Z,15.005s,rabbitmq,2333668n,159464Ki
rabbitmq-5b7c5c8594-97cgd,2024-12-10T00:46:49Z,2024-12-10T00:46:55Z,15.006s,rabbitmq,2776309n,170376Ki
rabbitmq-5b7c5c8594-g6m5z,2024-12-10T00:46:49Z,2024-12-10T00:46:55Z,15.004s,rabbitmq,2611183n,160052Ki
rabbitmq-5b7c5c8594-ldjs4,2024-12-10T00:46:49Z,2024-12-10T00:46:55Z,15.007s,rabbitmq,2579329n,154864Ki
rabbitmq-5b7c5c8594-lvhsg,2024-12-10T00:46:49Z,2024-12-10T00:46:55Z,15.005s,rabbitmq,2358193n,157420Ki
rabbitmq-5b7c5c8594-plk7b,2024-12-10T00:46:49Z,2024-12-10T00:46:55Z,15.004s,rabbitmq,8346201n,324092Ki
rabbitmq-5b7c5c8594-rls7p,2024-12-10T00:46:49Z,2024-12-10T00:46:55Z,15.002s,rabbitmq,2382808n,160428Ki
rabbitmq-5b7c5c8594-vxb5r,2024-12-10T00:46:49Z,2024-12-10T00:46:55Z,15.005s,rabbitmq,2463285n,162264Ki
rest-6db8bbcfc6-b7rll,2024-12-10T00:46:49Z,2024-12-10T00:46:55Z,15.006s,master,348793n,31204Ki
rest-6db8bbcfc6-c29h4,2024-12-10T00:46:49Z,2024-12-10T00:46:55Z,15.006s,master,366866n,31136Ki
rest-6db8bbcfc6-c7blv,2024-12-10T00:46:49Z,2024-12-10T00:46:55Z,15.006s,master,346328n,31068Ki
rest-6db8bbcfc6-hnxr5,2024-12-10T00:46:49Z,2024-12-10T00:46:55Z,15.002s,master,311811n,29240Ki
rest-6db8bbcfc6-pkcpj,2024-12-10T00:46:49Z,2024-12-10T00:46:55Z,15.003s,master,307558n,29052Ki
rest-6db8bbcfc6-vr428,2024-12-10T00:46:49Z,2024-12-10T00:46:55Z,15.005s,master,307124n,31092Ki
workerchar-67cfcffdf5-6mtkn,2024-12-10T00:46:49Z,2024-12-10T00:46:55Z,15.004s,workerchar,0,22124Ki
workerchar-67cfcffdf5-hbsbk,2024-12-10T00:46:49Z,2024-12-10T00:46:55Z,15.003s,workerchar,0,22156Ki
workerchar-67cfcffdf5-zmncl,2024-12-10T00:46:49Z,2024-12-10T00:46:55Z,15.002s,workerchar,0,22116Ki
workerdb-665c87bb99-d25hj,2024-12-10T00:46:49Z,2024-12-10T00:46:55Z,15.004s,workerdb,3599n,26680Ki
workerdb-665c87bb99-ksfzw,2024-12-10T00:46:49Z,2024-12-10T00:46:55Z,15.004s,workerdb,42508n,26680Ki
workerdb-665c87bb99-pf9rw,2024-12-10T00:46:49Z,2024-12-10T00:46:55Z,15.003s,workerdb,45537n,28524Ki
workerdb-665c87bb99-wlfp7,2024-12-10T00:46:49Z,2024-12-10T00:46:55Z,15.005s,workerdb,78240n,27404Ki
workerroll-dbdf6dcd4-hzfdp,2024-12-10T00:46:49Z,2024-12-10T00:46:55Z,15.004s,workerroll,0,20604Ki
cassdb01-cassandra-0,2024-12-10T00:46:49Z,2024-12-10T00:47:00Z,15.004s,cassandra,301833284n,1981900Ki
cassdb01-cassandra-1,2024-12-10T00:46:49Z,2024-12-10T00:47:00Z,15.001s,cassandra,200079674n,1741364Ki
cassdb01-cassandra-2,2024-12-10T00:46:49Z,2024-12-10T00:47:00Z,15.004s,cassandra,206437436n,1772492Ki
rabbitmq-5b7c5c8594-46pgb,2024-12-10T00:46:49Z,2024-12-10T00:47:00Z,15.004s,rabbitmq,2346600n,152324Ki
rabbitmq-5b7c5c8594-5znq2,2024-12-10T00:46:49Z,2024-12-10T00:47:00Z,15.002s,rabbitmq,2466171n,164136Ki
rabbitmq-5b7c5c8594-8fztx,2024-12-10T00:46:49Z,2024-12-10T00:47:00Z,15.005s,rabbitmq,2333668n,159464Ki
rabbitmq-5b7c5c8594-97cgd,2024-12-10T00:46:49Z,2024-12-10T00:47:00Z,15.006s,rabbitmq,2776309n,170376Ki
rabbitmq-5b7c5c8594-g6m5z,2024-12-10T00:46:49Z,2024-12-10T00:47:00Z,15.004s,rabbitmq,2611183n,160052Ki
rabbitmq-5b7c5c8594-ldjs4,2024-12-10T00:46:49Z,2024-12-10T00:47:00Z,15.007s,rabbitmq,2579329n,154864Ki
rabbitmq-5b7c5c8594-lvhsg,2024-12-10T00:46:49Z,2024-12-10T00:47:00Z,15.005s,rabbitmq,2358193n,157420Ki
rabbitmq-5b7c5c8594-plk7b,2024-12-10T00:46:49Z,2024-12-10T00:47:00Z,15.004s,rabbitmq,8346201n,324092Ki
rabbitmq-5b7c5c8594-rls7p,2024-12-10T00:46:49Z,2024-12-10T00:47:00Z,15.002s,rabbitmq,2382808n,160428Ki
rabbitmq-5b7c5c8594-vxb5r,2024-12-10T00:46:49Z,2024-12-10T00:47:00Z,15.005s,rabbitmq,2463285n,162264Ki
rest-6db8bbcfc6-b7rll,2024-12-10T00:46:49Z,2024-12-10T00:47:00Z,15.006s,master,348793n,31204Ki
rest-6db8bbcfc6-c29h4,2024-12-10T00:46:49Z,2024-12-10T00:47:00Z,15.006s,master,366866n,31136Ki
rest-6db8bbcfc6-c7blv,2024-12-10T00:46:49Z,2024-12-10T00:47:00Z,15.006s,master,346328n,31068Ki
rest-6db8bbcfc6-hnxr5,2024-12-10T00:46:49Z,2024-12-10T00:47:00Z,15.002s,master,311811n,29240Ki
rest-6db8bbcfc6-pkcpj,2024-12-10T00:46:49Z,2024-12-10T00:47:00Z,15.003s,master,307558n,29052Ki
rest-6db8bbcfc6-vr428,2024-12-10T00:46:49Z,2024-12-10T00:47:00Z,15.005s,master,307124n,31092Ki
workerchar-67cfcffdf5-6mtkn,2024-12-10T00:46:49Z,2024-12-10T00:47:00Z,15.004s,workerchar,0,22124Ki
workerchar-67cfcffdf5-hbsbk,2024-12-10T00:46:49Z,2024-12-10T00:47:00Z,15.003s,workerchar,0,22156Ki
workerchar-67cfcffdf5-zmncl,2024-12-10T00:46:49Z,2024-12-10T00:47:00Z,15.002s,workerchar,0,22116Ki
workerdb-665c87bb99-d25hj,2024-12-10T00:46:49Z,2024-12-10T00:47:00Z,15.004s,workerdb,3599n,26680Ki
workerdb-665c87bb99-ksfzw,2024-12-10T00:46:49Z,2024-12-10T00:47:00Z,15.004s,workerdb,42508n,26680Ki
workerdb-665c87bb99-pf9rw,2024-12-10T00:46:49Z,2024-12-10T00:47:00Z,15.003s,workerdb,45537n,28524Ki
workerdb-665c87bb99-wlfp7,2024-12-10T00:46:49Z,2024-12-10T00:47:00Z,15.005s,workerdb,78240n,27404Ki
workerroll-dbdf6dcd4-hzfdp,2024-12-10T00:46:49Z,2024-12-10T00:47:00Z,15.004s,workerroll,0,20604Ki
cassdb01-cassandra-0,2024-12-10T00:47:02Z,2024-12-10T00:47:05Z,12.273s,cassandra,128373869n,1981796Ki
cassdb01-cassandra-1,2024-12-10T00:47:02Z,2024-12-10T00:47:05Z,12.278s,cassandra,257314790n,1741356Ki
cassdb01-cassandra-2,2024-12-10T00:47:02Z,2024-12-10T00:47:05Z,12.278s,cassandra,249949381n,1772560Ki
rabbitmq-5b7c5c8594-46pgb,2024-12-10T00:47:02Z,2024-12-10T00:47:05Z,12.278s,rabbitmq,2599820n,152320Ki
rabbitmq-5b7c5c8594-5znq2,2024-12-10T00:47:02Z,2024-12-10T00:47:05Z,12.275s,rabbitmq,2639095n,164332Ki
rabbitmq-5b7c5c8594-8fztx,2024-12-10T00:47:02Z,2024-12-10T00:47:05Z,12.273s,rabbitmq,2615538n,159656Ki
rabbitmq-5b7c5c8594-97cgd,2024-12-10T00:47:02Z,2024-12-10T00:47:05Z,12.275s,rabbitmq,2632293n,170400Ki
rabbitmq-5b7c5c8594-g6m5z,2024-12-10T00:47:02Z,2024-12-10T00:47:05Z,12.278s,rabbitmq,2665458n,160076Ki
